47791,89725
56703,94980
73221,86041
35216,27316
62762,33514
66343,25207
25315,1058
73285,40518
77975,24213
33408,12614
81323,84708
78127,65643
25965,47638
62967,89193
69253,80241
89054,38270
62056,23047
38405,36947
91435,26992
47165,91947
6461,23791
40735,21482
1401,79742
62031,87085
27333,5218
92090,24600
30254,53173
37122,7264
30164,100838
101721,76879
29874,84389
78629,88986
34972,54408
15898,72297
44601,52396
101140,92343
11782,36840
40226,42543
59122,25702
38217,74945
9923,8123
39951,91529
35538,73704
34624,101130
20626,33695
44517,99924
6546,25632
59755,51841
17376,99715
37080,46125
39651,87089
6894,68192
30776,29779
54894,99653
32019,97026
29026,52487
39616,43515
15382,39796
103194,72617
21133,43047
96027,45977
104311,440
101400,65536
16469,46044
67405,35616
98611,96510
396,94545
12299,20020
91881,62830
49145,35508
10918,74111
76429,81141
26430,79236
9947,26091
18113,94562
26058,51662
87167,58965
18843,13703
43736,93998
19750,63619
63704,70330
36670,21280
62002,49744
39122,50886
31013,331
62561,77455
22273,61999
76435,42770
31055,48186
33113,87646
70537,50220
56957,30059
59684,82199
24772,50734
24920,68145
81258,86330
5710,90195
29363,37839
98216,102568
46264,2117
101734,94689
96290,100455
13345,98309
87495,319
24918,13796
17377,56244
31516,69724
47648,4649
88247,24712
84863,58800
83954,63547
81657,71361
32210,94955
58864,84963
89163,16034
73967,104563
19017,5377
37217,79998
34485,26000
32954,84641
32658,39851
65403,43673
83346,69266
30029,62610
103061,76324
20687,58746
13449,55016
5014,3479
10953,69821
50642,7450
12150,71797
41833,86572
41456,16519
4305,53251
46310,29046
91309,87466
69611,78233
11092,90947
59844,57040
69348,76727
53574,37435
101670,32419
72030,102920
96123,19338
38669,104505
7408,6238
31010,62297
17829,57580
21753,84058
97795,99619
65008,62620
10172,61757
80359,96010
77763,64738
104409,19754
28136,95277
25671,18765
80262,73847
94449,89725
92352,14315
64092,68614
178,88095
96148,83347
66193,102149
84340,16308
79363,98326
27121,13298
67836,46611
74366,75447
42798,17033
73683,74348
20104,39863
81435,38706
327,64838
91099,11205
85735,8244
49075,15024
4449,24378
64337,31211
38800,2864
87240,26186
32898,46351
40188,63723
32272,21628
15508,90695
29293,44643
101034,47850
23047,68688
23079,104629
55338,22581
25741,47565
15711,93195
23676,52523
20872,25476
104227,27601
61387,72036
54339,80369
51399,12124
18961,1704
100321,77550
74605,45576
79747,533
65549,93898
47341,27111
64125,66331
24129,58459
4522,75012
59997,45775
103268,17810
52459,26445
40883,41024
29461,1687
64483,33236
71021,43324
31769,68351
23951,50149
111,8120
38908,100905
63945,39049
81812,26073
26226,2749
98180,103703
12005,39064
89084,42195
33904,99436
54900,44980
34014,38284
86120,79756
28911,56143
75747,84754
42151,77791
13749,32316
20691,89474
60314,100374
72501,35498
83065,52069
15044,7520
87451,79190
32093,86096
81773,62915
88405,3778
85447,78871
52308,1516
58377,5851
58270,44908
30765,31806
59414,3011
12727,99075
44039,76427
25426,84147
76548,3379
76478,37072
81790,72106
80141,12858
84313,90279
28780,1491
65537,64889
91796,29181
77284,6555
65427,91319
19651,51855
38529,89811
77425,40664
98344,101106
103861,13548
75609,95608
25205,47090
13775,61856
103119,45133
32824,11384
46397,53935
91881,19505
20813,75948
84633,856
17845,56515
27442,61433
92933,24528
22512,42534
37751,691
62473,91923
104328,50760
28075,55553
61540,8420
50770,97138
67906,76017
102192,81096
31327,60698
39926,62321
39164,41209
90390,73770
26316,98084
26996,44425
82359,24278
32793,61172
84312,45398
62783,38220
78739,46376
58011,520
59965,85955
24940,58688
17541,75979
11441,41158
88884,44456
75655,69838
29955,22883
90743,20056
35410,55251
41073,58020
100981,50499
41153,52844
85515,9780
90677,93926
104835,73435
46156,35579
49890,90789
7657,82230
78846,25188
11225,36968
86858,79285
13532,69205
55340,62755
90662,60691
66955,14438
47879,35990
35241,74261
23745,45245
92616,30617
95911,99864
66344,2332
73947,1003
25251,3790
46108,97715
89175,49533
72684,56983
14398,57060
64723,16078
85976,55792
31165,90123
99298,68453
33629,21883
11980,69
28004,25754
53723,40647
37970,6909
3448,105000
56803,84201
48773,35634
15095,41306
89322,66026
17092,104455
53120,41777
90584,11081
44001,83059
42190,30694
16652,48838
16121,18612
93937,69569
86936,1862
10481,98989
98513,80098
19916,3901
59505,57837
4263,47133
11236,40645
40959,88967
434,77058
59219,3514
13488,2808
48450,6280
20420,17966
21650,99427
37810,14931
99509,38184
55359,97361
4501,3625
30751,36378
79761,88347
8657,46816
99569,87699
12931,47476
16194,35351
97545,14794
54481,56486
67823,87448
22250,5184
91239,5808
14505,2814
95450,57821
27629,4687
17311,29715
100216,33098
84646,104836
63447,101547
88496,60604
14634,38772
65826,59402
52980,11437
89321,38885
110,49439
25763,8609
63323,79481
19471,73478
55475,78859
67191,5943
14983,83054
7867,64724
19939,53982
72131,9542
38891,104204
55878,17592
75954,55492
890,88917
81818,96522
36934,27381
104227,18551
91248,73740
103094,68988
62050,7865
63296,44816
2560,45220
4295,17645
103344,100397
25376,27668
61284,42098
6327,94525
91657,80382
38621,25089
28800,67197
28054,77609
29086,6890
10166,8833
38491,7787
48233,77492
43236,48458
91710,44824
71912,53963
48987,75031
36348,98569
15803,27632
60124,49257
80425,15923
14365,90117
13614,31745
46452,85750
30878,55573
54379,128
6863,74078
48816,84250
94638,25295
1983,41513
49184,103844
63374,46939
68950,32385
214,91621
12395,1053
63145,41282
55348,55879
96097,1996
16124,11841
45576,74764
82229,34565
42633,81677
71749,57898
97028,75810
50362,23045
76854,5656
96174,11309
69744,10987
37931,78005
68214,80311
20206,346
65712,9382
1032,77622
98903,43753
100598,38440
66581,49358
62265,18677
27064,18915
40651,45168
53548,96
5942,89469
59145,68009
56680,8594
20348,81573
73058,75340
34202,11074
10748,41590
71373,9544
10022,85263
48520,45667
95214,51864
85384,59195
31203,9248
78954,101699
2285,64947
6678,42589
103538,28405
84807,84960
1477,47160
90973,59866
95,47672
97133,3405
1236,57219
84505,73586
45517,49483
80024,3069
52181,11145
39197,51895
40037,50455
85291,55227
104260,2422
16441,62813
49933,36646
12545,44982
47470,96526
102798,69311
88483,69626
31913,53467
96328,83168
22060,73255
17032,90150
86647,56765
75450,24234
15251,1315
99264,74125
40365,78046
43422,74117
3771,60882
7864,45024
50423,101580
297,44601
42022,98715
30182,83073
8077,91054
30770,85603
81247,23278
81897,7555
51079,39376
39742,17135
21808,948
810,46452
71953,41058
37405,27301
38377,25401
78820,83526
94307,70805
5937,90901
102391,4120
41088,96587
18488,43539
3861,25033
41868,41597
3331,63362
72740,74918
4385,91241
28697,101256
14145,71977
71768,1296
47809,49176
72181,65004
68495,41234
87035,4889
91324,98820
35687,51330
72005,2162
31729,54268
55243,75248
78360,93792
95851,96082
53611,28337
88732,54847
81928,2926
17444,98992
74561,39635
41581,95610
51268,48731
33719,92381
91036,87983
64569,98585
97454,75854
22004,54843
69829,81122
49186,80733
47694,58508
30137,35019
55236,102232
55643,62447
29192,76306
46549,15855
98990,61842
79476,86253
36163,16404
15002,55801
94941,78767
22186,39778
18546,67405
43826,77667
40535,30368
57565,69114
19361,104737
51351,89216
39597,58340
63116,72767
3032,17168
75103,16589
43691,80831
101747,26866
98041,38335
93131,52219
38311,84492
75402,43540
86913,103074
78308,101235
78871,16597
66763,41791
12785,22144
34704,84490
46413,22798
51275,55933
17473,52468
75338,38942
65309,97438
45595,97299
47352,74409
46922,47085
74521,57955
46696,49529
38459,96322
62330,45376
42432,3023
87142,17734
48130,95558
34401,40327
102112,98128
86654,71162
65319,47440
95416,40618
34944,94085
30347,72523
79369,21241
66078,61897
62563,8771
61038,92821
16697,66999
29398,16707
50029,37783
59120,28901
50748,26149
66985,34147
30353,34101
98362,63244
103979,56911
5781,38709
63983,7007
80994,97969
92551,39401
34788,14259
9070,20789
72633,96395
17151,36060
80347,95845
90740,102038
103463,71030
4927,63476
46068,86690
30265,83498
64837,37964
83492,82736
10438,85640
59662,82032
82142,20595
8333,71709
103265,97565
15008,35200
72955,91296
84391,31998
86772,60890
71192,1006
39745,2552
96942,77066
67738,94081
55127,53354
7645,48669
15844,9476
99725,40874
995,26369
28660,86671
67699,14521
84805,61641
89841,1048
46597,59528
49083,37311
58374,31770
