48,50
48,64
50,64
53,54
56,57
48,52
50,52
52,64
56,59
57,59
52,67
48,59
50,59
52,59
59,64
57,58
27,29
48,67
50,67
64,67
56,58
58,59
27,56
27,57
27,52
27,58
29,57
29,59
29,67
29,64
27,64
27,59
29,52
29,53
29,54
27,53
53,62
54,62
59,67
29,48
29,50
27,48
27,50
50,57
50,58
27,60
29,60
52,54
29,56
29,58
9,29
9,27
9,22
22,27
22,29
9,58
9,25
25,27
25,29
22,25
22,24
24,25
24,27
24,29
9,24
9,52
24,52
25,52
9,57
22,52
60,78
10,31
9,31
22,31
25,31
27,31
24,31
22,10
10,24
10,25
10,27
31,52
9,10
17,77
17,78
77,78
10,17
60,77
9,17
10,77
10,78
9,77
9,78
17,31
10,64
24,57
24,58
9,64
25,57
25,58
9,48
9,50
9,59
9,67
22,17
31,77
31,78
22,60
31,60
10,60
17,64
27,77
27,78
25,77
25,78
24,60
25,17
25,59
22,77
24,77
22,78
24,78
25,50
17,50
9,60
25,56
17,60
31,59
22,59
24,17
31,58
59,77
31,64
31,53
31,54
24,64
22,64
5,77
5,78
5,24
5,17
5,52
17,52
5,10
41,25
5,25
22,41
41,31
5,9
5,22
5,41
5,31
43,25
43,41
43,24
41,24
41,52
43,77
43,52
41,77
41,28
41,78
25,28
28,77
28,78
43,42
41,42
41,18
25,18
18,28
18,77
18,78
38,52
43,38
38,41
43,18
43,28
43,78
38,25
38,18
38,28
38,77
38,78
25,42
42,18
42,28
42,78
38,24
42,52
24,42
24,18
24,28
38,42
17,18
9,18
41,60
42,60
9,41
9,42
5,18
41,17
42,17
10,41
10,42
5,28
5,42
5,38
10,38
38,17
9,28
10,28
17,28
9,38
28,60
5,45
9,45
10,45
41,45
45,42
45,17
38,45
5,46
9,46
10,46
41,46
46,42
46,17
45,46
46,28
5,36
5,60
36,9
36,10
36,45
36,42
36,17
36,60
45,60
36,38
36,18
10,18
45,18
46,18
36,41
36,28
45,28
22,62
31,62
36,22
22,45
22,42
17,62
5,80
36,80
10,80
41,80
45,80
42,80
28,80
9,56
17,80
18,56
18,58
35,36
35,10
35,41
35,45
35,42
35,28
36,46
62,67
25,80
18,31
18,52
18,62
52,62
22,58
22,57
5,35
35,60
31,80
10,67
24,67
17,67
22,18
35,9
35,25
36,25
35,57
35,58
46,60
35,52
38,46
38,60
45,77
46,77
35,18
22,28
28,31
78,80
77,80
46,80
60,80
45,78
18,57
28,57
28,58
45,4
4,60
4,77
4,78
4,80
22,48
22,50
45,52
45,62
38,62
38,67
42,62
42,67
41,62
41,67
43,45
35,17
46,4
46,78
9,80
42,31
28,52
42,64
36,52
35,38
45,67
45,25
35,22
35,24
35,31
36,24
31,50
41,64
36,31
5,64
35,78
36,78
35,43
10,59
5,43
36,43
35,64
36,64
22,43
22,38
43,31
38,31
10,43
38,64
43,17
35,46
25,48
22,46
45,24
45,31
5,57
5,58
9,43
35,50
36,50
38,80
24,80
40,77
40,78
38,40
28,40
43,40
41,40
42,40
18,40
22,40
40,31
35,40
36,40
25,40
5,40
36,58
17,40
40,64
18,60
18,80
9,40
53,64
35,80
62,64
36,57
54,64
42,77
35,48
35,59
43,46
35,77
22,80
45,40
40,80
57,77
58,77
36,77
40,60
43,80
24,40
24,46
46,52
52,78
46,25
46,40
46,31
28,66
35,66
25,60
64,77
64,78
64,80
18,64
60,64
31,57
38,48
38,50
38,59
43,50
45,50
10,40
45,64
35,67
40,57
40,58
4,18
43,4
25,4
4,28
38,57
38,58
41,4
4,40
17,4
4,62
4,64
10,4
38,4
42,4
22,4
24,4
4,31
10,57
10,58
45,48
45,59
17,57
17,58
46,57
46,58
28,67
43,67
43,64
41,54
40,52
45,53
43,53
1,17
10,1
22,1
1,25
24,1
1,31
38,1
1,42
9,12
12,17
10,12
9,1
12,1
12,18
1,18
12,25
12,77
12,78
1,77
1,78
10,39
39,31
43,1
1,28
39,58
1,60
12,46
43,57
39,57
12,31
12,24
22,12
5,1
1,40
21,38
21,60
5,12
21,9
4,54
12,80
21,10
21,80
21,12
21,18
21,1
21,28
26,80
21,24
21,31
12,42
12,28
26,77
21,22
21,42
26,17
38,12
42,26
10,26
24,39
21,26
22,26
12,26
26,18
26,31
38,26
26,28
21,52
12,45
24,26
21,45
45,26
16,77
16,80
1,16
22,16
12,16
45,16
24,16
16,31
38,16
16,18
5,26
9,26
21,16
21,17
16,17
9,16
21,15
15,31
39,28
45,15
1,80
9,15
22,15
45,1
1,15
26,57
28,59
63,77
63,80
21,77
15,77
26,58
12,39
12,57
12,58
26,39
55,59
26,52
15,16
5,15
12,15
16,26
5,21
5,16
38,15
15,26
1,39
1,57
24,15
1,26
42,15
16,28
52,55
15,80
50,55
12,4
15,4
16,4
55,64
1,4
26,62
42,65
28,50
28,55
46,1
45,55
21,40
26,40
16,40
21,43
15,18
15,59
16,59
16,62
43,26
12,64
15,64
16,64
16,39
16,57
15,57
15,58
16,58
39,40
38,39
43,15
42,16
12,54
21,46
46,26
21,39
43,12
43,16
45,57
45,58
28,62
65,77
65,80
38,65
28,65
15,39
18,39
15,28
45,39
46,15
46,16
12,40
40,62
1,58
15,54
77,79
79,80
42,39
46,39
46,79
1,79
42,57
15,40
16,52
38,79
21,79
12,79
15,79
16,79
38,55
39,56
28,56
39,50
26,79
5,4
45,54
42,54
26,54
40,54
21,4
18,54
18,79
42,79
21,57
21,58
42,58
43,79
40,56
5,79
21,54
38,54
39,59
40,59
45,56
40,50
46,54
15,50
16,50
1,50
1,59
1,64
12,52
1,54
26,56
15,56
46,62
16,56
21,41
26,64
21,64
41,16
16,54
26,50
26,59
31,3
78,3
80,3
17,3
25,3
28,3
57,74
31,74
25,74
10,3
10,52
25,64
18,3
58,74
56,74
28,64
5,3
77,3
10,50
10,56
10,74
50,56
50,74
5,50
41,50
50,3
64,3
52,3
37,28
37,3
37,25
37,40
37,52
40,3
37,41
43,3
3,74
10,37
37,43
35,37
37,31
35,4
36,4
