225,112
95,110
212,78
98,13
189,53
141,208
92,224
133,110
216,57
193,168
170,220
49,168
125,93
161,131
115,148
127,160
49,120
229,135
135,188
74,179
169,111
206,29
12,152
232,215
128,179
79,241
183,241
142,232
63,214
125,209
213,170
22,53
90,22
161,69
176,103
135,64
165,215
30,29
196,22
25,241
79,168
62,137
57,117
88,191
130,30
72,159
124,58
103,207
144,190
156,16
185,19
15,36
219,63
69,124
216,65
69,176
221,38
207,23
116,165
16,42
119,42
108,234
78,107
93,109
3,49
18,200
201,179
61,21
192,180
160,215
182,166
56,155
217,88
147,50
172,149
232,207
148,228
41,208
18,82
191,103
25,242
93,25
145,196
164,130
235,242
222,190
155,137
101,203
32,149
122,46
37,90
180,48
73,175
173,63
82,86
207,75
203,16
99,116
164,147
66,213
175,14
37,135
153,201
148,128
110,2
167,134
70,114
202,68
130,78
221,122
112,156
66,144
105,107
33,47
69,169
37,64
126,191
185,26
21,69
144,25
114,237
42,154
16,158
217,90
238,28
44,235
178,72
35,134
13,124
152,71
156,39
120,226
28,137
76,242
114,100
4,83
104,151
229,140
226,204
79,20
239,241
61,25
149,136
141,64
159,98
196,119
220,3
103,192
215,93
108,115
112,140
27,112
20,118
73,144
227,150
76,136
70,178
150,36
24,80
177,105
188,238
72,177
223,139
78,80
4,217
90,138
106,64
237,137
213,49
117,208
186,203
57,64
165,182
50,86
108,225
126,108
95,122
145,213
167,206
167,131
165,230
114,39
101,188
28,171
17,56
11,232
148,123
181,118
99,50
5,170
209,177
92,184
205,37
60,223
19,89
238,90
50,194
44,29
237,56
140,137
76,6
108,88
115,186
132,32
223,108
175,159
18,213
70,92
230,231
40,224
139,167
148,211
215,26
17,235
114,149
104,19
205,229
214,193
185,144
183,178
100,102
104,156
152,136
192,228
87,153
70,81
144,48
168,47
13,198
24,159
37,117
60,184
219,188
237,152
133,137
160,184
177,115
222,210
175,5
157,60
137,213
236,96
238,17
160,2
218,233
153,182
184,73
110,163
194,239
117,30
239,22
164,181
169,187
13,8
242,109
27,60
224,92
87,37
26,139
